GPS Week,GPS TOW [s],Pos Mode,INS Mode,Hdg Mode,SVs Tracked,SVs Used,UTC Date,UTC Time,Lat [deg],Lon [deg],Alt Ellips [m],SOG [m/s],COG [deg],Hdg [deg],Horiz Vel [m/s],Vert Vel [m/s],Roll [deg],Pitch [deg],Yaw [deg],PDOP,HDOP,EHPE [m],EVPE [m],EHVE [m/s],EVVE [m/s],Baseline 2D [m],Baseline 3D [m],Corr. Age [s],Delta TOW [ms],2D Delta Pos [m],3D Delta Pos [m]
2111,414513.9,4,0,,,13,,,37.82866567,-122.2865159,-25.243,0.02,169.992,,0.02,0,,,,1.5,0.8,0.08,0.21,0.07,0.16,99583.952,99587.02,1.9,100,0.007,0.007
2111,414514,4,0,,,13,,,37.8286655,-122.2865159,-25.2468,0.02,237.265,,0.02,0,,,,1.5,0.8,0.09,0.21,0.07,0.16,99583.932,99587,2,100,0.019,0.02
2111,414514.1,4,0,,,13,,,37.82866549,-122.286516,-25.2286,0.03,308.157,,0.02,-0.02,,,,1.5,0.8,0.09,0.21,0.07,0.16,99583.931,99586.999,2.1,100,0.011,0.022
2111,414514.2,4,0,,,13,,,37.82866561,-122.2865159,-25.215,0.03,104.621,,0.02,0.02,,,,1.5,0.8,0.08,0.19,0.07,0.16,99583.945,99587.012,1.2,100,0.016,0.021
2111,414514.3,4,0,,,13,,,37.82866553,-122.2865162,-25.24,0.01,257.471,,0.01,0,,,,1.5,0.8,0.08,0.19,0.07,0.16,99583.936,99587.004,1.3,100,0.024,0.035
2111,414514.4,4,0,,,13,,,37.82866563,-122.2865161,-25.2611,0.01,36.87,,0.01,0,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.947,99587.015,1.4,100,0.017,0.027
2111,414514.5,4,0,,,13,,,37.82866575,-122.286516,-25.2741,0.02,318.013,,0.01,-0.01,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.96,99587.028,1.5,100,0.014,0.019
2111,414514.6,4,0,,,13,,,37.82866565,-122.2865159,-25.2343,0.02,116.565,,0,-0.02,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.949,99587.017,1.6,100,0.013,0.042
2111,414514.7,4,0,,,13,,,37.82866581,-122.2865159,-25.2373,0.04,72.897,,0.01,0.03,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.967,99587.035,1.7,100,0.018,0.018
2111,414514.8,4,0,,,13,,,37.82866571,-122.286516,-25.2601,0.03,248.199,,0.01,-0.03,,,,1.5,0.8,0.08,0.21,0.07,0.16,99583.955,99587.023,1.8,100,0.013,0.026
2111,414514.9,4,0,,,13,,,37.82866569,-122.2865161,-25.2519,0.01,249.444,,0.01,-0.01,,,,1.5,0.8,0.07,0.18,0.07,0.16,99583.953,99587.021,0.9,100,0.01,0.013
2111,414515,4,0,,,13,,,37.82866566,-122.286516,-25.2268,0.03,118.61,,0.01,0.03,,,,1.5,0.8,0.07,0.19,0.07,0.16,99583.951,99587.019,1,100,0.009,0.027
2111,414515.1,4,0,,,13,,,37.82866576,-122.286516,-25.2505,0.04,70.017,,0.01,-0.04,,,,1.5,0.8,0.07,0.19,0.07,0.16,99583.961,99587.029,1.1,100,0.011,0.026
2111,414515.2,4,0,,,13,,,37.82866567,-122.2865161,-25.2269,0.04,258.311,,0.03,0.02,,,,1.5,0.8,0.08,0.19,0.07,0.16,99583.952,99587.02,1.2,100,0.012,0.027
2111,414515.3,4,0,,,13,,,37.82866578,-122.2865161,-25.2817,0.04,127.875,,0.01,-0.04,,,,1.5,0.8,0.08,0.19,0.07,0.16,99583.962,99587.03,1.3,100,0.012,0.056
2111,414515.4,4,0,,,13,,,37.82866575,-122.2865159,-25.2776,0.02,319.764,,0.02,-0.01,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.96,99587.028,1.4,100,0.012,0.013
2111,414515.5,4,0,,,13,,,37.82866575,-122.2865162,-25.2574,0.01,326.31,,0,-0.01,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.96,99587.028,1.5,100,0.021,0.029
2111,414515.6,4,0,,,13,,,37.8286657,-122.286516,-25.2689,0.02,87.274,,0.02,-0.01,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.955,99587.023,1.6,100,0.013,0.017
2111,414515.7,4,0,,,13,,,37.82866561,-122.2865161,-25.2445,0.04,151.699,,0.01,0.04,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.945,99587.013,1.7,100,0.012,0.027
2111,414515.8,4,0,,,13,,,37.82866585,-122.2865161,-25.2751,0.02,306.87,,0.01,0.01,,,,1.5,0.8,0.08,0.21,0.07,0.16,99583.97,99587.038,1.8,100,0.026,0.04
2111,414515.9,4,0,,,13,,,37.82866568,-122.286516,-25.2762,0.03,333.435,,0,-0.03,,,,1.5,0.8,0.08,0.21,0.07,0.16,99583.952,99587.02,1.9,100,0.018,0.018
2111,414516,4,0,,,13,,,37.82866566,-122.2865161,-25.2743,0.02,198.435,,0.01,0.02,,,,1.5,0.8,0.07,0.19,0.07,0.16,99583.949,99587.017,1,100,0.004,0.004
2111,414516.1,4,0,,,13,,,37.82866568,-122.2865161,-25.2639,0.02,326.31,,0.01,-0.01,,,,1.5,0.8,0.07,0.19,0.07,0.16,99583.953,99587.021,1.1,100,0.007,0.013
2111,414516.2,4,0,,,13,,,37.82866576,-122.286516,-25.2825,0.01,164.745,,0.01,0,,,,1.5,0.8,0.08,0.19,0.07,0.16,99583.96,99587.028,1.2,100,0.011,0.022
2111,414516.3,4,0,,,13,,,37.82866579,-122.2865161,-25.2792,0.01,12.995,,0.01,0,,,,1.5,0.8,0.08,0.19,0.07,0.16,99583.963,99587.031,1.3,100,0.004,0.005
2111,414516.4,4,0,,,13,,,37.8286658,-122.286516,-25.2857,0.03,215.134,,0.03,0.01,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.965,99587.033,1.4,100,0.002,0.007
2111,414516.5,4,0,,,13,,,37.82866568,-122.2865162,-25.292,0.02,43.025,,0.02,0,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.951,99587.019,1.5,100,0.017,0.018
2111,414516.6,4,0,,,13,,,37.82866571,-122.2865161,-25.2732,0.02,265.914,,0.01,0.01,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.956,99587.024,1.6,100,0.005,0.019
2111,414516.7,4,0,,,13,,,37.82866569,-122.2865161,-25.2663,0.02,96.009,,0.02,0,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.953,99587.021,1.7,100,0.003,0.007
2111,414516.8,4,0,,,13,,,37.82866573,-122.2865161,-25.2787,0.03,15.255,,0.01,-0.03,,,,1.5,0.8,0.08,0.21,0.07,0.16,99583.957,99587.025,1.8,100,0.007,0.014
2111,414516.9,4,0,,,13,,,37.82866547,-122.2865161,-25.2136,0.03,189.09,,0.03,0.01,,,,1.5,0.8,0.08,0.21,0.07,0.16,99583.93,99586.997,1.9,100,0.028,0.071
2111,414517,4,0,,,13,,,37.82866564,-122.2865161,-25.2526,0.01,36.027,,0.01,-0.01,,,,1.5,0.8,0.09,0.21,0.07,0.16,99583.948,99587.016,2,100,0.019,0.044
2111,414517.1,4,0,,,13,,,37.82866566,-122.2865159,-25.2534,0.05,329.931,,0.02,-0.04,,,,1.5,0.8,0.09,0.21,0.07,0.16,99583.95,99587.018,2.1,100,0.016,0.016
2111,414517.2,4,0,,,13,,,37.82866569,-122.286516,-25.2435,0.03,295.017,,0.02,0.03,,,,1.5,0.8,0.08,0.19,0.07,0.16,99583.954,99587.022,1.2,100,0.008,0.013
2111,414517.3,4,0,,,13,,,37.8286656,-122.2865159,-25.2165,0.04,140.711,,0.03,0.03,,,,1.5,0.8,0.08,0.19,0.07,0.16,99583.944,99587.012,1.3,100,0.016,0.031
2111,414517.4,4,0,,,13,,,37.8286657,-122.286516,-25.2484,0.03,19.44,,0.02,-0.02,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.955,99587.023,1.4,100,0.015,0.035
2111,414517.5,4,0,,,13,,,37.82866558,-122.2865161,-25.2431,0.03,221.634,,0.02,0.02,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.941,99587.009,1.5,100,0.018,0.019
2111,414517.6,4,0,,,13,,,37.82866573,-122.2865162,-25.2873,0.06,7.125,,0.01,-0.06,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.957,99587.025,1.6,100,0.017,0.048
2111,414517.7,4,0,,,13,,,37.82866552,-122.2865161,-25.2529,0.03,189.462,,0.01,0.03,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.935,99587.003,1.7,100,0.025,0.042
2111,414517.8,4,0,,,13,,,37.82866559,-122.2865161,-25.2394,0.02,36.384,,0.02,-0.01,,,,1.5,0.8,0.08,0.21,0.07,0.16,99583.942,99587.01,1.8,100,0.009,0.016
2111,414517.9,4,0,,,13,,,37.82866574,-122.286516,-25.2599,0.01,158.199,,0.01,0,,,,1.5,0.8,0.07,0.18,0.07,0.16,99583.958,99587.026,0.9,100,0.016,0.026
2111,414518,4,0,,,13,,,37.82866572,-122.286516,-25.2361,0.01,280.305,,0.01,0,,,,1.5,0.8,0.07,0.19,0.07,0.16,99583.957,99587.025,1,100,0.002,0.024
2111,414518.1,4,0,,,13,,,37.82866573,-122.2865162,-25.2569,0.02,210.964,,0.02,0,,,,1.5,0.8,0.07,0.19,0.07,0.16,99583.957,99587.025,1.1,100,0.012,0.024
2111,414518.2,4,0,,,13,,,37.82866555,-122.2865161,-25.2663,0.02,57.724,,0.02,0.01,,,,1.5,0.8,0.08,0.19,0.07,0.16,99583.938,99587.006,1.2,100,0.02,0.022
2111,414518.3,4,0,,,13,,,37.82866567,-122.2865162,-25.2664,0.04,36.87,,0.01,-0.04,,,,1.5,0.8,0.08,0.19,0.07,0.16,99583.951,99587.019,1.3,100,0.014,0.014
2111,414518.4,4,0,,,13,,,37.82866577,-122.2865161,-25.2614,0,180,,0,0,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.962,99587.03,1.4,100,0.012,0.013
2111,414518.5,4,0,,,13,,,37.82866593,-122.2865162,-25.3102,0.03,53.13,,0.01,0.02,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.979,99587.047,1.5,100,0.018,0.052
2111,414518.6,4,0,,,13,,,37.82866594,-122.2865159,-25.2932,0.01,199.983,,0.01,0,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.98,99587.048,1.6,100,0.023,0.029
2111,414518.7,4,0,,,13,,,37.82866576,-122.2865161,-25.2712,0.04,281.768,,0.02,-0.03,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.961,99587.029,1.7,100,0.026,0.034
2111,414518.8,4,0,,,13,,,37.8286657,-122.2865161,-25.2456,0.02,284.036,,0,-0.02,,,,1.5,0.8,0.08,0.21,0.07,0.16,99583.955,99587.023,1.8,100,0.006,0.026
2111,414518.9,4,0,,,13,,,37.82866583,-122.286516,-25.2511,0.06,97.595,,0.02,0.06,,,,1.5,0.8,0.08,0.21,0.07,0.16,99583.969,99587.037,1.9,100,0.015,0.016
2111,414519,4,0,,,13,,,37.82866569,-122.2865164,-25.2631,0.03,180,,0,-0.03,,,,1.5,0.8,0.09,0.21,0.07,0.16,99583.954,99587.022,2,100,0.033,0.035
2111,414519.1,4,0,,,13,,,37.82866568,-122.2865162,-25.2698,0.06,69.444,,0.02,0.06,,,,1.5,0.8,0.09,0.21,0.07,0.16,99583.952,99587.02,2.1,100,0.014,0.016
2111,414519.2,4,0,,,13,,,37.82866565,-122.2865161,-25.2975,0.07,230.194,,0.03,-0.06,,,,1.5,0.8,0.09,0.22,0.07,0.16,99583.949,99587.017,2.2,100,0.006,0.028
2111,414519.3,4,0,,,13,,,37.82866566,-122.2865161,-25.2713,0.02,349.695,,0.02,-0.01,,,,1.5,0.8,0.09,0.22,0.07,0.16,99583.95,99587.018,2.3,100,0.001,0.026
2111,414519.4,4,0,,,13,,,37.82866577,-122.2865161,-25.2975,0.03,51.843,,0.02,-0.02,,,,1.5,0.8,0.09,0.22,0.07,0.16,99583.962,99587.03,2.4,100,0.013,0.029
2111,414519.5,4,0,,,13,,,37.82866577,-122.2865162,-25.2759,0.03,165.256,,0.02,0.02,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.962,99587.03,1.5,100,0.01,0.024
2111,414519.6,4,0,,,13,,,37.82866564,-122.2865159,-25.2609,0.03,344.476,,0.02,-0.02,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.948,99587.016,1.6,100,0.033,0.036
2111,414519.7,4,0,,,13,,,37.82866569,-122.2865161,-25.2593,0.01,168.69,,0.01,0.01,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.953,99587.021,1.7,100,0.018,0.018
2111,414519.8,4,0,,,13,,,37.82866584,-122.2865159,-25.3066,0.03,248.199,,0.01,-0.03,,,,1.5,0.8,0.08,0.21,0.07,0.16,99583.969,99587.037,1.8,100,0.019,0.051
2111,414519.9,4,0,,,13,,,37.82866573,-122.2865162,-25.2855,0.02,96.009,,0.02,0,,,,1.5,0.8,0.08,0.21,0.07,0.16,99583.957,99587.025,1.9,100,0.023,0.031
2111,414520,4,0,,,13,,,37.82866568,-122.2865159,-25.2778,0.02,298.61,,0.01,0.01,,,,1.5,0.8,0.09,0.21,0.07,0.16,99583.952,99587.02,2,100,0.025,0.026
2111,414520.1,4,0,,,13,,,37.82866558,-122.286516,-25.2278,0.04,284.036,,0,-0.04,,,,1.5,0.8,0.09,0.21,0.07,0.16,99583.941,99587.009,2.1,100,0.013,0.052
2111,414520.2,4,0,,,13,,,37.82866565,-122.286516,-25.2572,0.03,154.799,,0.02,0.03,,,,1.5,0.8,0.09,0.22,0.07,0.16,99583.949,99587.017,2.2,100,0.008,0.03
2111,414520.3,4,0,,,13,,,37.82866568,-122.2865161,-25.2356,0,270,,0,0,,,,1.5,0.8,0.09,0.22,0.07,0.16,99583.952,99587.02,2.3,100,0.01,0.024
2111,414520.4,4,0,,,13,,,37.82866566,-122.2865161,-25.2511,0.03,286.699,,0.02,0.02,,,,1.5,0.8,0.09,0.22,0.07,0.16,99583.95,99587.018,2.4,100,0.003,0.016
2111,414520.5,4,0,,,13,,,37.82866569,-122.2865161,-25.2361,0.02,83.66,,0.02,-0.01,,,,1.5,0.8,0.09,0.22,0.07,0.16,99583.953,99587.021,2.5,100,0.003,0.015
2111,414520.6,4,0,,,13,,,37.82866565,-122.2865161,-25.2555,0.04,153.435,,0.01,-0.04,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.948,99587.016,1.6,100,0.004,0.02
2111,414520.7,4,0,,,13,,,37.82866577,-122.2865161,-25.2735,0.05,270,,0,0.05,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.962,99587.03,1.7,100,0.014,0.023
2111,414520.8,4,0,,,13,,,37.82866563,-122.2865161,-25.2631,0.03,288.435,,0,-0.03,,,,1.5,0.8,0.08,0.21,0.07,0.16,99583.946,99587.014,1.8,100,0.017,0.02
2111,414520.9,4,0,,,13,,,37.82866568,-122.286516,-25.2598,0.03,339.444,,0.02,-0.02,,,,1.5,0.8,0.07,0.18,0.07,0.16,99583.952,99587.02,0.9,100,0.016,0.017
2111,414521,4,0,,,13,,,37.8286658,-122.2865159,-25.3005,0.01,309.806,,0.01,0,,,,1.5,0.8,0.07,0.19,0.07,0.16,99583.964,99587.032,1,100,0.014,0.043
2111,414521.1,4,0,,,13,,,37.82866568,-122.2865161,-25.2459,0.01,90,,0,0.01,,,,1.5,0.8,0.07,0.19,0.07,0.16,99583.952,99587.02,1.1,100,0.022,0.059
2111,414521.2,4,0,,,13,,,37.82866577,-122.286516,-25.2781,0.02,139.086,,0.02,0.01,,,,1.5,0.8,0.08,0.19,0.07,0.16,99583.962,99587.03,1.2,100,0.016,0.036
2111,414521.3,4,0,,,13,,,37.82866585,-122.2865159,-25.307,0.04,53.13,,0.01,0.04,,,,1.5,0.8,0.08,0.19,0.07,0.16,99583.97,99587.038,1.3,100,0.009,0.03
2111,414521.4,4,0,,,13,,,37.82866582,-122.286516,-25.3041,0.02,159.444,,0.01,-0.01,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.967,99587.035,1.4,100,0.006,0.006
2111,414521.5,4,0,,,13,,,37.82866575,-122.2865161,-25.256,0.02,337.38,,0.01,-0.01,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.96,99587.028,1.5,100,0.01,0.049
2111,414521.6,4,0,,,13,,,37.82866576,-122.2865159,-25.2249,0.02,176.186,,0.02,-0.01,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.962,99587.03,1.6,100,0.016,0.035
2111,414521.7,4,0,,,13,,,37.82866561,-122.286516,-25.2496,0.02,77.905,,0.01,0.01,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.945,99587.013,1.7,100,0.017,0.03
2111,414521.8,4,0,,,13,,,37.82866566,-122.2865161,-25.2741,0.02,253.301,,0.02,0,,,,1.5,0.8,0.08,0.21,0.07,0.16,99583.949,99587.017,1.8,100,0.014,0.028
2111,414521.9,4,0,,,13,,,37.82866585,-122.286516,-25.2804,0.01,248.199,,0.01,0,,,,1.5,0.8,0.07,0.18,0.07,0.16,99583.97,99587.038,0.9,100,0.022,0.023
2111,414522,4,0,,,13,,,37.82866569,-122.2865161,-25.2787,0.02,48.366,,0.01,-0.02,,,,1.5,0.8,0.07,0.19,0.07,0.16,99583.953,99587.021,1,100,0.02,0.02
2111,414522.1,4,0,,,13,,,37.82866583,-122.2865159,-25.287,0.02,0,,0.02,-0.01,,,,1.5,0.8,0.07,0.19,0.07,0.16,99583.969,99587.037,1.1,100,0.023,0.025
2111,414522.2,4,0,,,13,,,37.82866581,-122.286516,-25.2806,0.01,30.964,,0.01,0,,,,1.5,0.8,0.08,0.19,0.07,0.16,99583.966,99587.034,1.2,100,0.003,0.007
2111,414522.3,4,0,,,13,,,37.82866582,-122.2865161,-25.2792,0.03,147.529,,0.03,0.01,,,,1.5,0.8,0.08,0.19,0.07,0.16,99583.967,99587.035,1.3,100,0.014,0.014
2111,414522.4,4,0,,,13,,,37.82866581,-122.2865159,-25.2669,0.03,308.29,,0.02,-0.02,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.967,99587.035,1.4,100,0.018,0.022
2111,414522.5,4,0,,,13,,,37.82866586,-122.2865161,-25.2848,0.02,204.444,,0.01,0.01,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.972,99587.04,1.5,100,0.015,0.023
2111,414522.6,4,0,,,13,,,37.82866572,-122.286516,-25.3096,0.03,135,,0.02,-0.03,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.955,99587.023,1.6,100,0.018,0.031
2111,414522.7,4,0,,,13,,,37.82866578,-122.286516,-25.2849,0.03,156.038,,0.01,0.03,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.963,99587.031,1.7,100,0.007,0.026
2111,414522.8,4,0,,,13,,,37.8286658,-122.2865159,-25.25,0.02,20.854,,0.02,0,,,,1.5,0.8,0.08,0.21,0.07,0.16,99583.966,99587.034,1.8,100,0.005,0.035
2111,414522.9,4,0,,,13,,,37.82866577,-122.286516,-25.2537,0.01,195.255,,0.01,0.01,,,,1.5,0.8,0.07,0.18,0.07,0.16,99583.963,99587.031,0.9,100,0.005,0.006
2111,414523,4,0,,,13,,,37.82866584,-122.2865159,-25.2959,0.02,17.354,,0.02,-0.01,,,,1.5,0.8,0.07,0.19,0.07,0.16,99583.969,99587.037,1,100,0.012,0.044
2111,414523.1,4,0,,,13,,,37.82866568,-122.2865162,-25.2613,0.02,160.346,,0.01,0.02,,,,1.5,0.8,0.07,0.19,0.07,0.16,99583.952,99587.02,1.1,100,0.035,0.049
2111,414523.2,4,0,,,13,,,37.82866579,-122.2865159,-25.2443,0.04,309.806,,0.01,-0.04,,,,1.5,0.8,0.08,0.19,0.07,0.16,99583.964,99587.032,1.2,100,0.028,0.033
2111,414523.3,4,0,,,13,,,37.82866579,-122.2865161,-25.292,0.02,15.945,,0.01,0.02,,,,1.5,0.8,0.08,0.19,0.07,0.16,99583.964,99587.032,1.3,100,0.017,0.051
2111,414523.4,4,0,,,13,,,37.82866586,-122.2865159,-25.2578,0.02,126.87,,0.01,0.02,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.972,99587.04,1.4,100,0.018,0.039
2111,414523.5,4,0,,,13,,,37.82866567,-122.286516,-25.256,0.04,205.115,,0.04,0,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.95,99587.018,1.5,100,0.023,0.023
2111,414523.6,4,0,,,13,,,37.82866574,-122.2865161,-25.2968,0.03,45,,0.03,0.01,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.958,99587.026,1.6,100,0.011,0.042
2111,414523.7,4,0,,,13,,,37.8286657,-122.2865161,-25.2928,0.02,338.199,,0.01,0.02,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.954,99587.022,1.7,100,0.006,0.007
2111,414523.8,4,0,,,13,,,37.82866563,-122.286516,-25.2907,0.03,282.529,,0.02,-0.02,,,,1.5,0.8,0.08,0.21,0.07,0.16,99583.946,99587.014,1.8,100,0.018,0.018
2111,414523.9,4,0,,,13,,,37.8286658,-122.286516,-25.2621,0.03,93.814,,0.02,-0.02,,,,1.5,0.8,0.07,0.18,0.07,0.16,99583.965,99587.033,0.9,100,0.019,0.034
2111,414524,4,0,,,13,,,37.82866568,-122.2865161,-25.279,0.02,192.095,,0.01,0.01,,,,1.5,0.8,0.07,0.19,0.07,0.16,99583.952,99587.02,1,100,0.017,0.024
2111,414524.1,4,0,,,13,,,37.82866581,-122.2865161,-25.2798,0.01,28.301,,0.01,0,,,,1.5,0.8,0.07,0.19,0.07,0.16,99583.966,99587.034,1.1,100,0.016,0.016
2111,414524.2,4,0,,,13,,,37.82866571,-122.2865161,-25.292,0.02,212.005,,0.01,-0.02,,,,1.5,0.8,0.08,0.19,0.07,0.16,99583.954,99587.022,1.2,100,0.012,0.017
2111,414524.3,4,0,,,13,,,37.82866573,-122.2865162,-25.2688,0.04,340.017,,0.02,-0.04,,,,1.5,0.8,0.08,0.19,0.07,0.16,99583.957,99587.025,1.3,100,0.009,0.025
2111,414524.4,4,0,,,13,,,37.8286658,-122.2865161,-25.2876,0.03,117.897,,0.02,0.03,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.965,99587.033,1.4,100,0.019,0.026
2111,414524.5,4,0,,,13,,,37.82866566,-122.2865161,-25.2984,0.03,237.265,,0.02,-0.02,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.949,99587.017,1.5,100,0.018,0.021
2111,414524.6,4,0,,,13,,,37.82866575,-122.2865162,-25.2861,0.01,110.556,,0.01,0,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.959,99587.027,1.6,100,0.011,0.016
2111,414524.7,4,0,,,13,,,37.82866562,-122.2865159,-25.2826,0.01,206.565,,0,-0.01,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.946,99587.014,1.7,100,0.024,0.024
2111,414524.8,4,0,,,13,,,37.82866572,-122.2865159,-25.2738,0.01,225,,0,0,,,,1.5,0.8,0.08,0.21,0.07,0.16,99583.957,99587.025,1.8,100,0.011,0.014
2111,414524.9,4,0,,,13,,,37.8286658,-122.286516,-25.3261,0.02,221.186,,0.01,0.02,,,,1.5,0.8,0.08,0.21,0.07,0.16,99583.964,99587.032,1.9,100,0.01,0.053
2111,414525,4,0,,,13,,,37.8286657,-122.2865161,-25.2862,0.02,161.565,,0.01,-0.02,,,,1.5,0.8,0.08,0.21,0.07,0.16,99583.954,99587.022,2,100,0.013,0.042
2111,414525.1,4,0,,,13,,,37.82866569,-122.2865162,-25.3133,0.05,9.462,,0.02,-0.04,,,,1.5,0.8,0.09,0.21,0.07,0.16,99583.953,99587.021,2.1,100,0.009,0.028
2111,414525.2,4,0,,,13,,,37.82866564,-122.2865163,-25.2491,0.07,176.055,,0.03,0.06,,,,1.5,0.8,0.08,0.19,0.07,0.16,99583.948,99587.016,1.2,100,0.012,0.065
2111,414525.3,4,0,,,13,,,37.82866579,-122.2865162,-25.2844,0.03,63.435,,0.02,-0.02,,,,1.5,0.8,0.08,0.19,0.07,0.16,99583.964,99587.032,1.3,100,0.02,0.04
2111,414525.4,4,0,,,13,,,37.82866569,-122.2865162,-25.2876,0.05,272.203,,0.03,-0.04,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.953,99587.021,1.4,100,0.011,0.011
2111,414525.5,4,0,,,13,,,37.8286658,-122.286516,-25.2566,0.02,90,,0.02,-0.01,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.966,99587.034,1.5,100,0.017,0.035
2111,414525.6,4,0,,,13,,,37.82866593,-122.2865161,-25.3164,0.02,296.565,,0.02,0,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.979,99587.047,1.6,100,0.016,0.062
2111,414525.7,4,0,,,13,,,37.82866578,-122.286516,-25.2788,0.03,115.463,,0.02,0.02,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.963,99587.031,1.7,100,0.02,0.043
2111,414525.8,4,0,,,13,,,37.82866572,-122.286516,-25.2695,0.03,127.875,,0.01,0.03,,,,1.5,0.8,0.08,0.21,0.07,0.16,99583.956,99587.024,1.8,100,0.008,0.012
2111,414525.9,4,0,,,13,,,37.82866565,-122.2865159,-25.2871,0.01,198.435,,0.01,-0.01,,,,1.5,0.8,0.08,0.21,0.07,0.16,99583.948,99587.016,1.9,100,0.008,0.02
2111,414526,4,0,,,13,,,37.82866568,-122.2865159,-25.2261,0.04,225,,0.02,-0.03,,,,1.5,0.8,0.08,0.21,0.07,0.16,99583.952,99587.02,2,100,0.004,0.061
2111,414526.1,4,0,,,13,,,37.82866577,-122.2865162,-25.2701,0.03,14.036,,0.01,0.03,,,,1.5,0.8,0.09,0.21,0.07,0.16,99583.962,99587.03,2.1,100,0.023,0.05
2111,414526.2,4,0,,,13,,,37.82866569,-122.2865162,-25.28,0.03,282.529,,0.02,-0.03,,,,1.5,0.8,0.09,0.22,0.07,0.16,99583.952,99587.02,2.2,100,0.01,0.014
2111,414526.3,4,0,,,13,,,37.82866558,-122.2865162,-25.28,0.02,93.013,,0.02,0.01,,,,1.5,0.8,0.09,0.22,0.07,0.16,99583.941,99587.009,2.3,100,0.012,0.012
2111,414526.4,4,0,,,13,,,37.82866568,-122.286516,-25.2868,0.01,249.444,,0.01,-0.01,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.951,99587.019,1.4,100,0.017,0.018
2111,414526.5,4,0,,,13,,,37.82866564,-122.2865161,-25.2556,0.03,38.66,,0.02,-0.02,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.948,99587.016,1.5,100,0.008,0.032
2111,414526.6,4,0,,,13,,,37.82866583,-122.286516,-25.2889,0.02,45,,0,0.01,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.968,99587.036,1.6,100,0.023,0.04
2111,414526.7,4,0,,,13,,,37.82866579,-122.2865161,-25.2878,0.03,138.366,,0.01,-0.03,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.964,99587.032,1.7,100,0.011,0.011
2111,414526.8,4,0,,,13,,,37.82866578,-122.2865162,-25.2903,0.02,206.565,,0,-0.02,,,,1.5,0.8,0.08,0.21,0.07,0.16,99583.963,99587.031,1.8,100,0.008,0.008
2111,414526.9,4,0,,,13,,,37.82866565,-122.2865162,-25.2857,0.01,343.301,,0.01,0,,,,1.5,0.8,0.07,0.18,0.07,0.16,99583.948,99587.016,0.9,100,0.015,0.016
2111,414527,4,0,,,13,,,37.82866577,-122.2865162,-25.2881,0.04,323.13,,0.01,0.04,,,,1.5,0.8,0.07,0.19,0.07,0.16,99583.961,99587.029,1,100,0.013,0.014
